ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Spent,Total_Purchases,Web_Purchase_Ratio,Catalog_Purchase_Ratio,Store_Purchase_Ratio,Customer_Tenure_Days,Customer_Tenure_Years,Tenure_Group
433,1958,Master,Alone,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,632,18,0.6111111111111112,0.05555555555555555,0.3333333333333333,662,1,<1 yr
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,725,18,0.3888888888888889,0.1111111111111111,0.5,325,0,<1 yr
1295,1963,Graduation,Married,51381.5,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,725,18,0.3333333333333333,0.2777777777777778,0.3888888888888889,508,1,<1 yr
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,279,11,0.45454545454545453,0.09090909090909091,0.45454545454545453,505,1,<1 yr
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,1482,22,0.18181818181818182,0.22727272727272727,0.5909090909090909,655,1,<1 yr
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,29,4,0.25,0.0,0.75,876,2,1-3 yrs
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,106,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,543,1,<1 yr
7660,1973,PhD,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,49,4,0.25,0.25,0.5,227,0,<1 yr
1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,38,5,0.4,0.0,0.6,522,1,<1 yr
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,2077,21,0.23809523809523808,0.19047619047619047,0.5714285714285714,804,2,1-3 yrs
11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,1053,15,0.2,0.3333333333333333,0.4666666666666667,413,1,<1 yr
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,1385,22,0.22727272727272727,0.3181818181818182,0.45454545454545453,622,1,<1 yr
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,871,22,0.36363636363636365,0.22727272727272727,0.4090909090909091,491,1,<1 yr
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,312,9,0.4444444444444444,0.2222222222222222,0.3333333333333333,653,1,<1 yr
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,877,12,0.25,0.25,0.5,805,2,1-3 yrs
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,68,5,0.4,0.0,0.6,795,2,1-3 yrs
3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,22,3,0.3333333333333333,0.0,0.6666666666666666,491,1,<1 yr
5885,1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,211,9,0.4444444444444444,0.1111111111111111,0.4444444444444444,862,2,1-3 yrs
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,127,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,194,0,<1 yr
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,459,15,0.26666666666666666,0.26666666666666666,0.4666666666666667,252,0,<1 yr
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,460,15,0.5333333333333333,0.06666666666666667,0.4,300,0,<1 yr
7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,429,13,0.5384615384615384,0.07692307692307693,0.38461538461538464,748,2,1-3 yrs
92,1988,Graduation,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,89,7,0.42857142857142855,0.0,0.5714285714285714,234,0,<1 yr
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,1021,24,0.3333333333333333,0.20833333333333334,0.4583333333333333,814,2,1-3 yrs
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,1381,20,0.5,0.2,0.3,681,1,<1 yr
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,306,12,0.5,0.08333333333333333,0.4166666666666667,542,1,<1 yr
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,18,3,0.0,0.0,1.0,476,1,<1 yr
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,162,8,0.125,0.125,0.75,441,1,<1 yr
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,1231,17,0.17647058823529413,0.23529411764705882,0.5882352941176471,499,1,<1 yr
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,13,3,0.3333333333333333,0.0,0.6666666666666666,549,1,<1 yr
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,1706,25,0.4,0.24,0.36,787,2,1-3 yrs
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,121,7,0.42857142857142855,0.0,0.5714285714285714,361,0,<1 yr
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,1293,19,0.2631578947368421,0.21052631578947367,0.5263157894736842,610,1,<1 yr
8475,1973,PhD,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,1608,22,0.0,1.0,0.0,306,0,<1 yr
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,88,6,0.3333333333333333,0.0,0.6666666666666666,414,1,<1 yr
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,421,17,0.35294117647058826,0.4117647058823529,0.23529411764705882,409,1,<1 yr
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,259,11,0.2727272727272727,0.18181818181818182,0.5454545454545454,491,1,<1 yr
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,1117,14,0.21428571428571427,0.2857142857142857,0.5,425,1,<1 yr
3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,89,6,0.3333333333333333,0.16666666666666666,0.5,310,0,<1 yr
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,36,4,0.25,0.0,0.75,255,0,<1 yr
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,57,5,0.4,0.0,0.6,537,1,<1 yr
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,148,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,255,0,<1 yr
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,93,6,0.3333333333333333,0.16666666666666666,0.5,336,0,<1 yr
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,119,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,272,0,<1 yr
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,1835,27,0.4074074074074074,0.2962962962962963,0.2962962962962963,841,2,1-3 yrs
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,1318,24,0.375,0.4166666666666667,0.20833333333333334,746,2,1-3 yrs
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,45,5,0.4,0.0,0.6,223,0,<1 yr
10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,10,3,0.0,0.0,1.0,191,0,<1 yr
6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,978,24,0.20833333333333334,0.2916666666666667,0.5,396,1,<1 yr
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,191,9,0.4444444444444444,0.1111111111111111,0.4444444444444444,235,0,<1 yr
3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,57,6,0.3333333333333333,0.16666666666666666,0.5,236,0,<1 yr
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,1033,23,0.2608695652173913,0.17391304347826086,0.5652173913043478,460,1,<1 yr
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,66,5,0.2,0.2,0.6,344,0,<1 yr
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,43,5,0.4,0.0,0.6,200,0,<1 yr
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,50,4,0.25,0.25,0.5,757,2,1-3 yrs
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,39,5,0.2,0.0,0.8,299,0,<1 yr
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,608,16,0.4375,0.0625,0.5,517,1,<1 yr
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,1581,23,0.17391304347826086,0.43478260869565216,0.391304347826087,653,1,<1 yr
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,68,5,0.4,0.0,0.6,677,1,<1 yr
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,80,4,0.25,0.25,0.5,844,2,1-3 yrs
5602,1989,PhD,Together,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,1282,27,0.2962962962962963,0.25925925925925924,0.4444444444444444,594,1,<1 yr
7829,1900,2n Cycle,Divorced,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,0,65,5,0.4,0.2,0.4,462,1,<1 yr
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,91,6,0.5,0.0,0.5,581,1,<1 yr
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,315,12,0.4166666666666667,0.08333333333333333,0.5,682,1,<1 yr
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,31,4,0.25,0.25,0.5,368,1,<1 yr
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,834,22,0.3181818181818182,0.13636363636363635,0.5454545454545454,233,0,<1 yr
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,1600,16,0.25,0.375,0.375,469,1,<1 yr
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,1270,16,0.3125,0.375,0.3125,714,1,<1 yr
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,263,9,0.5555555555555556,0.1111111111111111,0.3333333333333333,276,0,<1 yr
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,535,16,0.5,0.0625,0.4375,186,0,<1 yr
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,1295,17,0.23529411764705882,0.23529411764705882,0.5294117647058824,388,1,<1 yr
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,1150,26,0.4230769230769231,0.23076923076923078,0.34615384615384615,444,1,<1 yr
2798,1977,PhD,Together,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,1240,26,0.2692307692307692,0.34615384615384615,0.38461538461538464,790,2,1-3 yrs
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,38,4,0.25,0.0,0.75,533,1,<1 yr
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,35,3,0.0,0.3333333333333333,0.6666666666666666,782,2,1-3 yrs
5176,1988,Graduation,Together,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,53,4,0.25,0.0,0.75,389,1,<1 yr
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,293,11,0.36363636363636365,0.18181818181818182,0.45454545454545453,598,1,<1 yr
868,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,65,5,0.4,0.0,0.6,207,0,<1 yr
380,1954,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,1804,24,0.4583333333333333,0.16666666666666666,0.375,843,2,1-3 yrs
2677,1956,Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,241,10,0.3,0.1,0.6,641,1,<1 yr
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,1101,19,0.21052631578947367,0.3157894736842105,0.47368421052631576,289,0,<1 yr
6927,1968,PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,264,11,0.45454545454545453,0.09090909090909091,0.45454545454545453,818,2,1-3 yrs
2877,1974,Master,Together,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,541,16,0.4375,0.0625,0.5,710,1,<1 yr
0,1985,Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,1198,16,0.1875,0.25,0.5625,607,1,<1 yr
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,482,14,0.5714285714285714,0.07142857142857142,0.35714285714285715,275,0,<1 yr
7264,1978,2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,17,3,0.3333333333333333,0.0,0.6666666666666666,234,0,<1 yr
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,1615,24,0.3333333333333333,0.4166666666666667,0.25,412,1,<1 yr
1377,1954,Master,Widow,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,285,10,0.4,0.1,0.5,488,1,<1 yr
454,1980,Graduation,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,1135,26,0.4230769230769231,0.15384615384615385,0.4230769230769231,778,2,1-3 yrs
1755,1988,2n Cycle,Together,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,114,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,265,0,<1 yr
2075,1969,Graduation,Married,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,1047,15,0.2,0.3333333333333333,0.4666666666666667,413,1,<1 yr
4785,1970,PhD,Together,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,714,20,0.3,0.15,0.55,262,0,<1 yr
9076,1980,PhD,Married,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,185,9,0.4444444444444444,0.1111111111111111,0.4444444444444444,726,1,<1 yr
7079,1962,Graduation,Divorced,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,1245,27,0.3333333333333333,0.2222222222222222,0.4444444444444444,845,2,1-3 yrs
4653,1978,Graduation,Together,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,189,8,0.375,0.125,0.5,646,1,<1 yr
7375,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,576,14,0.5714285714285714,0.14285714285714285,0.2857142857142857,798,2,1-3 yrs
709,1952,Graduation,Divorced,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1103,15,0.13333333333333333,0.13333333333333333,0.7333333333333333,753,2,1-3 yrs
460,1972,PhD,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,1753,16,0.1875,0.3125,0.5,876,2,1-3 yrs
3726,1986,PhD,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,17,3,0.3333333333333333,0.0,0.6666666666666666,319,0,<1 yr
6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,433,14,0.35714285714285715,0.07142857142857142,0.5714285714285714,652,1,<1 yr
5341,1962,2n Cycle,Divorced,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,1588,13,0.46153846153846156,0.23076923076923078,0.3076923076923077,726,1,<1 yr
1606,1971,Graduation,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,22,3,0.3333333333333333,0.0,0.6666666666666666,596,1,<1 yr
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,19,4,0.25,0.0,0.75,260,0,<1 yr
3233,1965,PhD,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,1117,26,0.2692307692307692,0.3076923076923077,0.4230769230769231,649,1,<1 yr
89,1975,2n Cycle,Married,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,69,6,0.3333333333333333,0.0,0.6666666666666666,388,1,<1 yr
2936,1982,Master,Together,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,23,4,0.25,0.0,0.75,393,1,<1 yr
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,605,18,0.2777777777777778,0.1111111111111111,0.6111111111111112,454,1,<1 yr
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,57,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,371,1,<1 yr
11004,1893,2n Cycle,Single,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,22,3,0.3333333333333333,0.0,0.6666666666666666,229,0,<1 yr
313,1968,Graduation,Widow,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,2088,21,0.2857142857142857,0.23809523809523808,0.47619047619047616,430,1,<1 yr
9940,1958,Graduation,Together,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,1009,14,0.42857142857142855,0.2857142857142857,0.2857142857142857,739,2,1-3 yrs
10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,26,4,0.5,0.0,0.5,519,1,<1 yr
9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,1627,21,0.14285714285714285,0.42857142857142855,0.42857142857142855,399,1,<1 yr
6439,1958,Graduation,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,1102,24,0.4583333333333333,0.20833333333333334,0.3333333333333333,867,2,1-3 yrs
7411,1964,PhD,Married,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,17,4,0.25,0.0,0.75,210,0,<1 yr
2176,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1690,14,0.35714285714285715,0.21428571428571427,0.42857142857142855,591,1,<1 yr
9265,1953,Graduation,Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,1390,19,0.47368421052631576,0.21052631578947367,0.3157894736842105,722,1,<1 yr
8867,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2126,19,0.21052631578947367,0.5263157894736842,0.2631578947368421,853,2,1-3 yrs
8932,1969,Master,Together,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,1531,21,0.42857142857142855,0.2857142857142857,0.2857142857142857,794,2,1-3 yrs
10236,1975,Master,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,64,5,0.4,0.0,0.6,472,1,<1 yr
6340,1985,Graduation,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,26,4,0.25,0.0,0.75,431,1,<1 yr
10089,1974,Graduation,Divorced,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,1112,28,0.21428571428571427,0.32142857142857145,0.4642857142857143,636,1,<1 yr
2227,1958,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,210,9,0.3333333333333333,0.1111111111111111,0.5555555555555556,831,2,1-3 yrs
10992,1967,Graduation,Together,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,1148,21,0.19047619047619047,0.2857142857142857,0.5238095238095238,855,2,1-3 yrs
5304,1974,PhD,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,33,4,0.25,0.0,0.75,810,2,1-3 yrs
309,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,1101,16,0.5,0.1875,0.3125,807,2,1-3 yrs
3406,1964,Graduation,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,322,12,0.25,0.16666666666666666,0.5833333333333334,801,2,1-3 yrs
2661,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,44,6,0.3333333333333333,0.0,0.6666666666666666,576,1,<1 yr
3153,1957,PhD,Single,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,17,3,0.3333333333333333,0.0,0.6666666666666666,389,1,<1 yr
10264,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,31,4,0.25,0.25,0.5,813,2,1-3 yrs
1184,1968,PhD,Divorced,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,845,22,0.45454545454545453,0.09090909090909091,0.45454545454545453,589,1,<1 yr
4200,1970,Master,Married,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,275,11,0.36363636363636365,0.09090909090909091,0.5454545454545454,198,0,<1 yr
